Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
00:00:06,0.052,0.052,0.057,0.054,0.056,0.058,0.056,0.055,0.046,0.047,0.05,0.047,0.054,0.054,0.057,0.059,0.06,0.057,0.055,0.06,0.046,0.051,0.046,0.048,0.057,0.057,0.052,0.061,0.063,0.059,0.057,0.06,0.049,0.048,0.046,0.047,0.055,0.055,0.058,0.056,0.061,0.065,0.06,0.063,0.046,0.049,0.047,0.047,0.057,0.059,0.058,0.058,0.062,0.061,0.061,0.062,0.046,0.046,0.045,0.045,0.059,0.059,0.061,0.057,0.059,0.06,0.063,0.066,0.045,0.047,0.046,0.045,0.058,0.06,0.063,0.059,0.063,0.063,0.065,0.064,0.049,0.046,0.047,0.045,0.054,0.06,0.057,0.056,0.058,0.06,0.06,0.06,0.05,0.049,0.045,0.045
04:00:05,0.1,0.109,0.119,0.096,0.114,0.125,0.117,0.122,0.046,0.047,0.049,0.047,0.104,0.113,0.127,0.127,0.129,0.126,0.111,0.114,0.046,0.051,0.046,0.047,0.108,0.13,0.111,0.116,0.123,0.123,0.132,0.122,0.048,0.047,0.046,0.047,0.106,0.107,0.11,0.099,0.128,0.161,0.116,0.116,0.046,0.049,0.046,0.047,0.107,0.121,0.117,0.104,0.1,0.132,0.132,0.114,0.046,0.045,0.045,0.045,0.115,0.116,0.136,0.104,0.105,0.119,0.114,0.11,0.045,0.047,0.046,0.045,0.131,0.121,0.135,0.114,0.115,0.112,0.117,0.119,0.048,0.046,0.047,0.045,0.112,0.129,0.122,0.117,0.127,0.119,0.122,0.122,0.049,0.049,0.045,0.045
08:00:07,0.196,0.233,0.243,0.217,0.302,0.312,0.198,0.193,0.046,0.047,0.049,0.047,0.181,0.195,0.198,0.2,0.26,0.261,0.218,0.165,0.047,0.051,0.046,0.048,0.181,0.232,0.172,0.17,0.24,0.26,0.257,0.209,0.049,0.047,0.047,0.047,0.182,0.187,0.182,0.168,0.243,0.229,0.24,0.233,0.046,0.049,0.047,0.047,0.175,0.195,0.196,0.168,0.122,0.266,0.241,0.237,0.046,0.045,0.045,0.045,0.202,0.201,0.212,0.196,0.237,0.265,0.208,0.196,0.045,0.047,0.046,0.045,0.223,0.196,0.226,0.217,0.263,0.258,0.228,0.227,0.049,0.046,0.047,0.045,0.205,0.22,0.2,0.212,0.21,0.21,0.21,0.228,0.05,0.049,0.045,0.045
12:00:08,0.212,0.276,0.304,0.281,0.391,0.27,0.208,0.143,0.046,0.047,0.049,0.047,0.218,0.244,0.242,0.245,0.269,0.273,0.287,0.166,0.046,0.051,0.046,0.047,0.202,0.309,0.21,0.19,0.25,0.282,0.332,0.183,0.049,0.047,0.047,0.047,0.222,0.209,0.196,0.172,0.266,0.277,0.308,0.34,0.046,0.049,0.046,0.047,0.203,0.215,0.219,0.168,0.101,0.291,0.331,0.324,0.046,0.045,0.045,0.045,0.221,0.259,0.243,0.181,0.296,0.314,0.274,0.199,0.045,0.047,0.046,0.045,0.27,0.27,0.281,0.209,0.296,0.288,0.319,0.307,0.049,0.046,0.047,0.045,0.273,0.281,0.249,0.251,0.209,0.234,0.272,0.284,0.049,0.049,0.045,0.045
16:00:08,0.248,0.343,0.36,0.389,0.395,0.299,0.199,0.131,0.046,0.047,0.049,0.047,0.21,0.284,0.306,0.279,0.328,0.357,0.433,0.19,0.046,0.051,0.046,0.048,0.228,0.377,0.243,0.225,0.3,0.326,0.412,0.17,0.049,0.047,0.046,0.047,0.235,0.256,0.214,0.184,0.32,0.398,0.404,0.358,0.046,0.049,0.046,0.047,0.229,0.263,0.265,0.18,0.111,0.359,0.42,0.334,0.046,0.045,0.045,0.045,0.246,0.334,0.307,0.191,0.332,0.322,0.347,0.222,0.045,0.047,0.046,0.045,0.332,0.315,0.327,0.24,0.343,0.31,0.393,0.328,0.048,0.046,0.047,0.045,0.313,0.335,0.333,0.264,0.298,0.31,0.346,0.271,0.049,0.049,0.045,0.045
20:00:10,0.258,0.387,0.372,0.407,0.404,0.187,0.296,0.161,0.046,0.047,0.049,0.047,0.219,0.317,0.327,0.308,0.351,0.367,0.438,0.175,0.046,0.051,0.046,0.048,0.247,0.381,0.252,0.264,0.324,0.33,0.407,0.262,0.049,0.047,0.046,0.047,0.217,0.292,0.256,0.211,0.339,0.493,0.39,0.33,0.046,0.049,0.047,0.047,0.232,0.304,0.303,0.207,0.105,0.344,0.395,0.348,0.046,0.045,0.045,0.045,0.273,0.346,0.317,0.229,0.339,0.331,0.378,0.253,0.045,0.047,0.046,0.045,0.403,0.351,0.344,0.257,0.356,0.341,0.408,0.382,0.049,0.046,0.047,0.045,0.366,0.357,0.36,0.252,0.274,0.281,0.358,0.233,0.05,0.049,0.045,0.045
24:00:11,0.279,0.456,0.452,0.466,0.215,0.243,0.376,0.113,0.046,0.047,0.049,0.047,0.222,0.401,0.398,0.379,0.364,0.355,0.495,0.136,0.046,0.051,0.046,0.048,0.182,0.424,0.302,0.3,0.329,0.32,0.402,0.386,0.049,0.047,0.046,0.047,0.225,0.346,0.304,0.237,0.346,0.528,0.393,0.376,0.046,0.049,0.046,0.047,0.226,0.367,0.367,0.234,0.122,0.345,0.423,0.339,0.046,0.045,0.045,0.045,0.216,0.394,0.379,0.252,0.312,0.334,0.414,0.309,0.045,0.047,0.046,0.045,0.416,0.409,0.387,0.305,0.353,0.307,0.433,0.506,0.049,0.046,0.047,0.045,0.394,0.392,0.422,0.221,0.349,0.33,0.395,0.207,0.05,0.049,0.045,0.045
28:00:12,0.241,0.468,0.498,0.475,0.235,0.263,0.364,0.076,0.046,0.047,0.049,0.047,0.233,0.406,0.412,0.406,0.392,0.361,0.49,0.293,0.046,0.051,0.046,0.048,0.187,0.421,0.323,0.313,0.325,0.312,0.445,0.377,0.049,0.047,0.047,0.047,0.234,0.355,0.303,0.239,0.339,0.541,0.407,0.393,0.046,0.049,0.047,0.047,0.256,0.381,0.361,0.227,0.191,0.322,0.411,0.341,0.046,0.045,0.045,0.045,0.211,0.412,0.387,0.237,0.31,0.333,0.406,0.34,0.046,0.047,0.046,0.045,0.417,0.401,0.373,0.335,0.364,0.34,0.484,0.5,0.049,0.046,0.047,0.045,0.412,0.426,0.4,0.266,0.346,0.249,0.28,0.155,0.049,0.049,0.045,0.045
32:00:12,0.236,0.485,0.485,0.385,0.151,0.211,0.179,0.079,0.046,0.047,0.049,0.047,0.229,0.411,0.43,0.416,0.414,0.386,0.466,0.237,0.046,0.051,0.046,0.047,0.203,0.458,0.318,0.31,0.383,0.321,0.439,0.32,0.048,0.047,0.046,0.047,0.212,0.36,0.298,0.242,0.33,0.552,0.412,0.393,0.046,0.048,0.046,0.047,0.231,0.401,0.373,0.229,0.263,0.329,0.443,0.358,0.046,0.045,0.045,0.045,0.232,0.432,0.408,0.236,0.303,0.336,0.44,0.322,0.045,0.047,0.045,0.045,0.43,0.408,0.408,0.358,0.347,0.321,0.465,0.498,0.049,0.046,0.046,0.045,0.409,0.438,0.445,0.257,0.339,0.259,0.227,0.103,0.049,0.049,0.045,0.045
36:00:14,0.234,0.338,0.475,0.381,0.202,0.183,0.141,0.083,0.046,0.047,0.049,0.047,0.258,0.436,0.442,0.46,0.421,0.415,0.391,0.376,0.046,0.051,0.046,0.047,0.279,0.463,0.351,0.333,0.387,0.324,0.43,0.354,0.049,0.047,0.046,0.047,0.27,0.383,0.297,0.245,0.337,0.578,0.399,0.387,0.046,0.049,0.046,0.047,0.271,0.435,0.388,0.229,0.312,0.32,0.428,0.358,0.046,0.045,0.045,0.045,0.274,0.435,0.428,0.244,0.323,0.336,0.426,0.371,0.046,0.047,0.045,0.045,0.445,0.432,0.441,0.405,0.344,0.306,0.447,0.508,0.049,0.046,0.047,0.045,0.309,0.469,0.456,0.337,0.287,0.266,0.235,0.095,0.049,0.049,0.045,0.045
