Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
00:00:06,0.051,0.05,0.055,0.052,0.051,0.05,0.049,0.05,0.046,0.047,0.049,0.046,0.051,0.051,0.051,0.054,0.054,0.053,0.052,0.052,0.047,0.05,0.047,0.048,0.051,0.05,0.05,0.05,0.051,0.051,0.049,0.052,0.047,0.048,0.047,0.048,0.051,0.051,0.051,0.05,0.05,0.052,0.051,0.054,0.046,0.048,0.046,0.048,0.052,0.052,0.053,0.051,0.055,0.052,0.052,0.05,0.046,0.045,0.045,0.045,0.052,0.054,0.054,0.052,0.051,0.05,0.051,0.051,0.046,0.045,0.046,0.046,0.054,0.055,0.053,0.053,0.052,0.051,0.053,0.055,0.048,0.046,0.046,0.045,0.052,0.057,0.052,0.053,0.051,0.051,0.053,0.054,0.049,0.048,0.045,0.045
04:00:04,0.069,0.064,0.074,0.068,0.065,0.064,0.066,0.066,0.046,0.047,0.049,0.045,0.061,0.067,0.068,0.07,0.071,0.071,0.07,0.063,0.047,0.05,0.047,0.047,0.067,0.068,0.068,0.068,0.068,0.069,0.062,0.066,0.047,0.048,0.047,0.048,0.063,0.067,0.068,0.063,0.068,0.068,0.067,0.067,0.045,0.048,0.046,0.048,0.065,0.067,0.072,0.07,0.072,0.068,0.07,0.066,0.045,0.045,0.045,0.045,0.066,0.071,0.071,0.07,0.068,0.061,0.068,0.068,0.046,0.045,0.045,0.046,0.069,0.071,0.064,0.07,0.069,0.067,0.069,0.071,0.048,0.046,0.046,0.045,0.07,0.071,0.068,0.067,0.064,0.065,0.068,0.067,0.049,0.047,0.045,0.045
08:00:06,0.152,0.147,0.154,0.156,0.142,0.143,0.149,0.151,0.046,0.047,0.049,0.046,0.132,0.139,0.154,0.155,0.15,0.149,0.149,0.131,0.047,0.05,0.047,0.048,0.152,0.14,0.158,0.16,0.15,0.15,0.129,0.14,0.047,0.048,0.047,0.048,0.137,0.143,0.15,0.126,0.145,0.141,0.147,0.151,0.045,0.048,0.046,0.048,0.147,0.146,0.15,0.157,0.153,0.147,0.142,0.147,0.045,0.045,0.045,0.045,0.15,0.15,0.142,0.152,0.148,0.12,0.148,0.153,0.046,0.045,0.045,0.046,0.154,0.156,0.135,0.15,0.149,0.146,0.152,0.158,0.048,0.046,0.046,0.045,0.158,0.151,0.152,0.146,0.148,0.145,0.15,0.153,0.049,0.048,0.045,0.045
12:00:07,0.26,0.248,0.235,0.277,0.279,0.278,0.269,0.277,0.046,0.047,0.049,0.046,0.271,0.229,0.269,0.274,0.272,0.272,0.267,0.263,0.047,0.05,0.047,0.048,0.297,0.236,0.272,0.276,0.264,0.278,0.259,0.273,0.047,0.048,0.047,0.049,0.279,0.266,0.266,0.25,0.257,0.26,0.26,0.282,0.046,0.048,0.047,0.048,0.292,0.244,0.28,0.271,0.27,0.271,0.274,0.292,0.045,0.045,0.045,0.045,0.305,0.274,0.278,0.273,0.268,0.253,0.273,0.287,0.046,0.045,0.045,0.046,0.3,0.281,0.25,0.277,0.281,0.267,0.268,0.288,0.048,0.046,0.046,0.045,0.309,0.279,0.296,0.31,0.294,0.295,0.278,0.282,0.05,0.048,0.045,0.045
16:00:07,0.332,0.321,0.283,0.361,0.355,0.356,0.357,0.364,0.046,0.047,0.049,0.046,0.339,0.298,0.373,0.375,0.373,0.356,0.371,0.338,0.047,0.05,0.047,0.048,0.396,0.306,0.384,0.378,0.356,0.375,0.358,0.363,0.047,0.048,0.047,0.049,0.387,0.345,0.369,0.345,0.354,0.39,0.421,0.38,0.046,0.049,0.046,0.048,0.392,0.327,0.39,0.356,0.361,0.364,0.384,0.399,0.046,0.046,0.046,0.045,0.415,0.368,0.382,0.375,0.359,0.351,0.377,0.371,0.046,0.045,0.045,0.046,0.404,0.379,0.332,0.378,0.375,0.349,0.358,0.382,0.048,0.046,0.046,0.045,0.402,0.364,0.409,0.412,0.391,0.398,0.368,0.355,0.05,0.048,0.045,0.046
20:00:09,0.341,0.346,0.272,0.388,0.368,0.386,0.387,0.363,0.046,0.047,0.049,0.046,0.364,0.323,0.418,0.423,0.412,0.387,0.408,0.348,0.047,0.05,0.046,0.048,0.421,0.329,0.44,0.418,0.398,0.406,0.414,0.391,0.047,0.048,0.047,0.048,0.449,0.393,0.421,0.387,0.398,0.428,0.455,0.427,0.046,0.049,0.047,0.048,0.439,0.376,0.45,0.407,0.413,0.421,0.454,0.426,0.046,0.045,0.045,0.045,0.466,0.43,0.457,0.421,0.421,0.41,0.448,0.409,0.046,0.045,0.045,0.046,0.472,0.424,0.38,0.442,0.427,0.401,0.428,0.439,0.048,0.046,0.046,0.045,0.396,0.377,0.474,0.481,0.466,0.47,0.389,0.356,0.049,0.048,0.045,0.046
24:00:10,0.385,0.392,0.426,0.422,0.412,0.408,0.401,0.335,0.046,0.047,0.049,0.046,0.417,0.34,0.482,0.472,0.499,0.447,0.452,0.371,0.047,0.049,0.046,0.048,0.455,0.347,0.49,0.468,0.461,0.475,0.468,0.439,0.047,0.048,0.047,0.048,0.516,0.456,0.495,0.439,0.449,0.508,0.539,0.493,0.046,0.049,0.047,0.048,0.514,0.416,0.531,0.466,0.489,0.505,0.533,0.476,0.046,0.046,0.046,0.045,0.536,0.482,0.535,0.498,0.503,0.496,0.519,0.459,0.047,0.046,0.045,0.046,0.516,0.46,0.426,0.517,0.511,0.466,0.5,0.457,0.048,0.046,0.046,0.045,0.413,0.393,0.467,0.465,0.479,0.451,0.394,0.357,0.049,0.048,0.045,0.045
28:00:11,0.391,0.406,0.42,0.466,0.455,0.406,0.388,0.305,0.046,0.047,0.05,0.046,0.436,0.367,0.494,0.477,0.511,0.475,0.453,0.382,0.047,0.05,0.047,0.048,0.481,0.375,0.515,0.485,0.48,0.482,0.497,0.487,0.047,0.048,0.047,0.049,0.547,0.501,0.533,0.468,0.492,0.549,0.619,0.576,0.046,0.049,0.047,0.048,0.559,0.443,0.585,0.491,0.511,0.526,0.611,0.527,0.046,0.046,0.046,0.046,0.575,0.525,0.575,0.515,0.524,0.54,0.565,0.475,0.047,0.046,0.046,0.046,0.533,0.48,0.448,0.579,0.572,0.532,0.518,0.459,0.048,0.046,0.046,0.046,0.367,0.381,0.455,0.444,0.446,0.411,0.379,0.312,0.05,0.048,0.045,0.046
32:00:12,0.298,0.396,0.339,0.419,0.445,0.387,0.297,0.249,0.046,0.047,0.049,0.046,0.472,0.395,0.515,0.479,0.51,0.466,0.453,0.387,0.047,0.05,0.046,0.048,0.475,0.404,0.542,0.522,0.519,0.518,0.507,0.479,0.047,0.048,0.046,0.048,0.545,0.506,0.585,0.498,0.52,0.556,0.623,0.553,0.046,0.049,0.047,0.048,0.536,0.464,0.626,0.528,0.553,0.575,0.611,0.492,0.045,0.045,0.045,0.045,0.556,0.542,0.616,0.561,0.57,0.566,0.578,0.46,0.046,0.046,0.045,0.046,0.527,0.484,0.468,0.601,0.58,0.543,0.541,0.447,0.048,0.046,0.046,0.045,0.314,0.356,0.404,0.438,0.405,0.427,0.356,0.268,0.049,0.048,0.045,0.045
36:00:13,0.278,0.335,0.319,0.33,0.345,0.308,0.278,0.219,0.046,0.047,0.05,0.046,0.37,0.42,0.526,0.5,0.53,0.487,0.461,0.345,0.048,0.049,0.046,0.048,0.438,0.424,0.561,0.544,0.57,0.553,0.533,0.47,0.047,0.048,0.047,0.049,0.568,0.56,0.613,0.54,0.571,0.588,0.621,0.553,0.046,0.049,0.046,0.048,0.523,0.5,0.656,0.587,0.616,0.619,0.643,0.47,0.046,0.046,0.045,0.045,0.529,0.577,0.624,0.622,0.627,0.605,0.613,0.444,0.047,0.046,0.045,0.046,0.476,0.492,0.484,0.625,0.603,0.564,0.554,0.409,0.048,0.046,0.046,0.045,0.281,0.315,0.35,0.362,0.36,0.357,0.305,0.239,0.049,0.048,0.045,0.045
