Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
00:00:06,0.172,0.048,0.051,0.052,0.049,0.05,0.049,0.048,0.046,0.046,0.049,0.045,0.05,0.049,0.048,0.052,0.05,0.052,0.049,0.049,0.047,0.05,0.048,0.047,0.05,0.049,0.048,0.05,0.049,0.052,0.053,0.053,0.048,0.049,0.046,0.047,0.052,0.049,0.048,0.049,0.048,0.051,0.047,0.052,0.045,0.048,0.046,0.048,0.05,0.05,0.051,0.049,0.051,0.049,0.05,0.048,0.045,0.046,0.045,0.05,0.05,0.051,0.051,0.051,0.051,0.048,0.049,0.049,0.046,0.045,0.045,0.045,0.051,0.051,0.052,0.05,0.05,0.05,0.049,0.051,0.048,0.045,0.046,0.046,0.049,0.052,0.05,0.049,0.049,0.05,0.052,0.052,0.049,0.048,0.045,0.049
04:00:05,0.233,0.052,0.051,0.052,0.049,0.05,0.048,0.048,0.046,0.047,0.049,0.045,0.05,0.049,0.048,0.052,0.051,0.052,0.049,0.05,0.047,0.05,0.048,0.047,0.05,0.049,0.048,0.05,0.05,0.053,0.054,0.052,0.048,0.049,0.046,0.048,0.052,0.05,0.049,0.049,0.049,0.051,0.048,0.052,0.046,0.049,0.046,0.048,0.05,0.05,0.051,0.05,0.052,0.05,0.051,0.049,0.045,0.046,0.046,0.05,0.051,0.051,0.051,0.051,0.051,0.049,0.049,0.049,0.046,0.045,0.045,0.045,0.051,0.051,0.053,0.05,0.051,0.05,0.05,0.051,0.048,0.045,0.047,0.046,0.049,0.052,0.05,0.052,0.05,0.136,0.052,0.059,0.049,0.048,0.046,0.049
08:00:07,0.276,0.048,0.051,0.051,0.049,0.05,0.048,0.048,0.046,0.047,0.049,0.046,0.05,0.049,0.048,0.052,0.051,0.052,0.049,0.05,0.047,0.05,0.048,0.047,0.05,0.049,0.049,0.05,0.05,0.053,0.054,0.052,0.048,0.048,0.046,0.048,0.052,0.049,0.049,0.049,0.049,0.051,0.048,0.052,0.045,0.049,0.046,0.048,0.05,0.05,0.051,0.049,0.052,0.05,0.051,0.049,0.045,0.046,0.046,0.05,0.05,0.051,0.051,0.051,0.051,0.049,0.049,0.049,0.046,0.045,0.045,0.045,0.05,0.051,0.053,0.05,0.051,0.05,0.05,0.051,0.048,0.045,0.047,0.046,0.05,0.053,0.05,0.05,0.05,0.165,0.053,0.053,0.049,0.048,0.046,0.049
12:00:08,0.302,0.047,0.05,0.051,0.049,0.049,0.048,0.048,0.045,0.046,0.049,0.045,0.05,0.049,0.048,0.052,0.051,0.052,0.049,0.05,0.047,0.05,0.048,0.047,0.049,0.049,0.049,0.05,0.049,0.052,0.054,0.052,0.048,0.048,0.046,0.048,0.05,0.05,0.049,0.049,0.049,0.052,0.048,0.052,0.045,0.049,0.047,0.048,0.049,0.049,0.051,0.049,0.052,0.05,0.051,0.049,0.045,0.046,0.045,0.05,0.051,0.051,0.051,0.051,0.051,0.05,0.049,0.049,0.046,0.045,0.045,0.045,0.051,0.051,0.053,0.05,0.05,0.051,0.05,0.051,0.048,0.045,0.047,0.046,0.059,0.06,0.061,0.067,0.069,0.273,0.066,0.079,0.049,0.048,0.046,0.049
16:00:09,0.315,0.048,0.05,0.052,0.048,0.049,0.048,0.048,0.046,0.046,0.049,0.045,0.05,0.049,0.049,0.053,0.051,0.052,0.049,0.05,0.047,0.049,0.048,0.047,0.05,0.049,0.049,0.05,0.05,0.053,0.054,0.052,0.048,0.048,0.046,0.048,0.051,0.05,0.049,0.049,0.049,0.052,0.049,0.053,0.045,0.049,0.046,0.048,0.049,0.05,0.051,0.05,0.052,0.05,0.051,0.049,0.045,0.046,0.046,0.05,0.051,0.051,0.052,0.052,0.051,0.05,0.049,0.05,0.046,0.045,0.045,0.045,0.051,0.052,0.053,0.05,0.051,0.051,0.05,0.052,0.048,0.045,0.047,0.045,0.102,0.106,0.084,0.111,0.105,0.123,0.115,0.101,0.049,0.048,0.046,0.049
20:00:11,0.302,0.047,0.05,0.1,0.048,0.049,0.048,0.048,0.046,0.047,0.049,0.045,0.05,0.049,0.048,0.053,0.051,0.052,0.049,0.05,0.047,0.049,0.048,0.047,0.049,0.049,0.049,0.05,0.05,0.053,0.054,0.052,0.048,0.048,0.046,0.047,0.05,0.05,0.049,0.049,0.049,0.051,0.048,0.052,0.045,0.049,0.046,0.047,0.049,0.05,0.051,0.05,0.052,0.05,0.051,0.049,0.045,0.046,0.046,0.05,0.05,0.051,0.052,0.051,0.051,0.05,0.049,0.05,0.046,0.045,0.045,0.045,0.051,0.051,0.053,0.05,0.051,0.051,0.05,0.051,0.048,0.045,0.047,0.045,0.144,0.152,0.141,0.148,0.189,0.224,0.181,0.21,0.049,0.048,0.046,0.049
24:00:12,0.312,0.056,0.05,0.288,0.049,0.049,0.048,0.048,0.045,0.047,0.049,0.045,0.05,0.049,0.048,0.053,0.051,0.052,0.049,0.05,0.047,0.049,0.048,0.047,0.049,0.049,0.049,0.05,0.05,0.053,0.054,0.051,0.048,0.048,0.046,0.048,0.05,0.05,0.049,0.049,0.049,0.052,0.048,0.052,0.045,0.049,0.046,0.047,0.049,0.05,0.052,0.049,0.052,0.05,0.051,0.049,0.045,0.046,0.045,0.05,0.05,0.051,0.051,0.051,0.051,0.05,0.049,0.049,0.046,0.045,0.045,0.045,0.051,0.051,0.053,0.05,0.051,0.051,0.05,0.051,0.048,0.045,0.046,0.046,0.179,0.242,0.19,0.282,0.321,0.34,0.288,0.257,0.048,0.048,0.046,0.049
28:00:12,0.267,0.073,0.051,0.349,0.049,0.049,0.048,0.048,0.046,0.047,0.049,0.046,0.05,0.049,0.048,0.053,0.051,0.052,0.049,0.05,0.047,0.049,0.047,0.047,0.05,0.05,0.049,0.05,0.05,0.053,0.054,0.051,0.048,0.048,0.046,0.048,0.05,0.05,0.049,0.049,0.049,0.052,0.048,0.052,0.045,0.049,0.047,0.048,0.05,0.05,0.051,0.049,0.052,0.051,0.051,0.049,0.045,0.046,0.045,0.05,0.051,0.051,0.052,0.052,0.051,0.05,0.049,0.049,0.046,0.045,0.045,0.045,0.051,0.051,0.053,0.05,0.051,0.05,0.05,0.051,0.048,0.045,0.047,0.046,0.195,0.209,0.171,0.386,0.336,0.425,0.382,0.24,0.049,0.048,0.046,0.049
32:00:13,0.283,0.107,0.051,0.381,0.049,0.049,0.048,0.047,0.046,0.047,0.049,0.045,0.05,0.049,0.048,0.053,0.051,0.051,0.049,0.05,0.047,0.049,0.047,0.047,0.05,0.049,0.049,0.05,0.05,0.053,0.055,0.051,0.048,0.048,0.046,0.047,0.05,0.05,0.049,0.049,0.049,0.051,0.049,0.052,0.045,0.049,0.046,0.048,0.049,0.05,0.052,0.05,0.052,0.051,0.051,0.049,0.045,0.046,0.046,0.05,0.05,0.051,0.052,0.052,0.051,0.05,0.049,0.049,0.046,0.045,0.045,0.045,0.051,0.051,0.053,0.05,0.051,0.05,0.049,0.051,0.048,0.045,0.046,0.045,0.1,0.184,0.131,0.392,0.31,0.354,0.331,0.197,0.049,0.048,0.046,0.049
36:00:14,0.263,0.15,0.051,0.294,0.049,0.049,0.048,0.047,0.046,0.047,0.049,0.045,0.05,0.049,0.049,0.053,0.051,0.051,0.049,0.05,0.047,0.049,0.047,0.047,0.05,0.05,0.049,0.05,0.05,0.054,0.054,0.051,0.048,0.048,0.046,0.048,0.05,0.05,0.05,0.049,0.049,0.052,0.049,0.052,0.046,0.049,0.046,0.048,0.049,0.051,0.053,0.049,0.053,0.052,0.051,0.049,0.045,0.046,0.046,0.05,0.05,0.052,0.052,0.053,0.052,0.05,0.05,0.049,0.046,0.045,0.045,0.045,0.051,0.052,0.053,0.05,0.051,0.051,0.05,0.051,0.048,0.045,0.047,0.046,0.094,0.131,0.123,0.382,0.344,0.334,0.252,0.178,0.048,0.048,0.046,0.049
40:00:16,0.247,0.133,0.051,0.355,0.049,0.049,0.048,0.047,0.046,0.046,0.049,0.045,0.051,0.049,0.049,0.055,0.051,0.052,0.051,0.052,0.047,0.049,0.047,0.047,0.051,0.05,0.049,0.051,0.051,0.057,0.055,0.051,0.048,0.048,0.046,0.047,0.051,0.05,0.051,0.049,0.049,0.051,0.05,0.053,0.045,0.049,0.046,0.048,0.05,0.052,0.054,0.049,0.055,0.054,0.052,0.049,0.045,0.045,0.045,0.049,0.05,0.052,0.052,0.056,0.052,0.05,0.051,0.048,0.046,0.045,0.045,0.045,0.051,0.053,0.053,0.05,0.051,0.051,0.05,0.052,0.048,0.045,0.046,0.045,0.078,0.109,0.098,0.356,0.253,0.328,0.27,0.15,0.049,0.048,0.046,0.049
44:00:17,0.23,0.138,0.052,0.37,0.049,0.05,0.049,0.047,0.045,0.046,0.049,0.045,0.054,0.05,0.052,0.059,0.052,0.052,0.055,0.064,0.047,0.049,0.047,0.047,0.06,0.05,0.051,0.056,0.054,0.067,0.056,0.053,0.047,0.047,0.046,0.047,0.052,0.05,0.057,0.05,0.049,0.052,0.052,0.054,0.045,0.048,0.046,0.047,0.052,0.057,0.058,0.049,0.061,0.062,0.056,0.049,0.045,0.045,0.045,0.05,0.051,0.056,0.053,0.065,0.054,0.053,0.054,0.048,0.046,0.045,0.045,0.045,0.053,0.056,0.053,0.05,0.052,0.054,0.053,0.052,0.048,0.045,0.046,0.045,0.078,0.097,0.085,0.248,0.295,0.235,0.252,0.118,0.048,0.048,0.046,0.049
48:00:17,0.224,0.135,0.054,0.353,0.051,0.052,0.051,0.047,0.045,0.046,0.049,0.045,0.062,0.052,0.06,0.069,0.055,0.054,0.069,0.109,0.047,0.049,0.047,0.047,0.055,0.053,0.057,0.069,0.065,0.095,0.058,0.059,0.048,0.048,0.046,0.048,0.06,0.053,0.07,0.052,0.049,0.056,0.061,0.058,0.045,0.049,0.046,0.047,0.06,0.075,0.07,0.051,0.077,0.083,0.068,0.053,0.045,0.046,0.045,0.049,0.055,0.067,0.056,0.089,0.062,0.061,0.065,0.05,0.046,0.045,0.045,0.045,0.061,0.067,0.057,0.051,0.056,0.064,0.062,0.055,0.048,0.045,0.047,0.046,0.085,0.101,0.086,0.187,0.203,0.161,0.149,0.095,0.049,0.048,0.045,0.049
