Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
00:00:06,0.052,0.049,0.052,0.051,0.051,0.05,0.048,0.05,0.046,0.046,0.049,0.047,0.051,0.05,0.049,0.052,0.051,0.049,0.049,0.05,0.048,0.049,0.046,0.048,0.051,0.049,0.049,0.049,0.048,0.05,0.048,0.05,0.052,0.051,0.046,0.047,0.049,0.049,0.049,0.049,0.048,0.05,0.048,0.052,0.047,0.049,0.046,0.047,0.051,0.051,0.051,0.049,0.052,0.048,0.048,0.048,0.045,0.045,0.045,0.045,0.051,0.05,0.052,0.052,0.05,0.048,0.049,0.049,0.046,0.045,0.045,0.046,0.052,0.051,0.052,0.051,0.05,0.049,0.049,0.051,0.049,0.047,0.049,0.046,0.05,0.054,0.051,0.05,0.048,0.049,0.052,0.052,0.049,0.05,0.046,0.046
04:00:05,0.054,0.049,0.053,0.052,0.05,0.051,0.048,0.05,0.046,0.046,0.049,0.046,0.052,0.05,0.05,0.052,0.052,0.05,0.05,0.051,0.048,0.049,0.047,0.048,0.052,0.049,0.049,0.05,0.049,0.051,0.049,0.051,0.052,0.05,0.046,0.047,0.049,0.049,0.05,0.049,0.049,0.05,0.049,0.053,0.047,0.049,0.046,0.047,0.051,0.051,0.052,0.049,0.053,0.049,0.049,0.049,0.045,0.045,0.045,0.045,0.051,0.051,0.053,0.052,0.051,0.049,0.049,0.049,0.045,0.045,0.045,0.046,0.052,0.051,0.053,0.051,0.051,0.05,0.05,0.051,0.049,0.047,0.049,0.046,0.05,0.054,0.051,0.05,0.048,0.049,0.052,0.052,0.05,0.05,0.046,0.046
08:00:06,0.06,0.049,0.053,0.053,0.05,0.051,0.048,0.05,0.046,0.046,0.049,0.046,0.052,0.051,0.051,0.053,0.052,0.051,0.05,0.051,0.048,0.049,0.047,0.048,0.053,0.05,0.05,0.051,0.05,0.052,0.05,0.052,0.052,0.05,0.046,0.047,0.051,0.05,0.051,0.051,0.05,0.051,0.05,0.055,0.047,0.049,0.046,0.047,0.052,0.052,0.053,0.05,0.054,0.05,0.05,0.05,0.045,0.045,0.045,0.045,0.052,0.051,0.054,0.053,0.051,0.05,0.05,0.05,0.046,0.045,0.045,0.046,0.053,0.052,0.054,0.053,0.052,0.051,0.051,0.052,0.049,0.047,0.049,0.046,0.05,0.055,0.052,0.051,0.049,0.05,0.052,0.053,0.05,0.05,0.046,0.046
12:00:08,0.115,0.053,0.057,0.057,0.05,0.054,0.052,0.053,0.046,0.046,0.049,0.046,0.056,0.056,0.056,0.056,0.055,0.057,0.055,0.056,0.048,0.049,0.047,0.048,0.055,0.053,0.055,0.055,0.053,0.057,0.055,0.054,0.052,0.051,0.046,0.047,0.056,0.055,0.056,0.056,0.054,0.058,0.055,0.059,0.047,0.049,0.046,0.047,0.056,0.056,0.057,0.054,0.06,0.056,0.055,0.054,0.045,0.045,0.045,0.045,0.056,0.055,0.058,0.058,0.056,0.054,0.054,0.053,0.046,0.045,0.045,0.046,0.057,0.056,0.058,0.057,0.056,0.056,0.055,0.056,0.049,0.047,0.049,0.046,0.055,0.059,0.057,0.055,0.055,0.054,0.058,0.058,0.05,0.05,0.046,0.046
16:00:08,0.238,0.074,0.077,0.081,0.05,0.072,0.073,0.07,0.046,0.046,0.049,0.046,0.077,0.082,0.082,0.076,0.073,0.081,0.077,0.079,0.048,0.049,0.046,0.048,0.075,0.077,0.082,0.08,0.073,0.079,0.08,0.068,0.052,0.051,0.046,0.047,0.08,0.084,0.087,0.085,0.072,0.085,0.081,0.086,0.047,0.049,0.046,0.047,0.079,0.084,0.083,0.079,0.088,0.083,0.08,0.079,0.045,0.045,0.045,0.045,0.078,0.079,0.085,0.084,0.078,0.076,0.078,0.075,0.045,0.045,0.045,0.046,0.083,0.081,0.085,0.085,0.08,0.081,0.08,0.077,0.049,0.047,0.049,0.046,0.08,0.086,0.084,0.08,0.08,0.079,0.082,0.083,0.05,0.05,0.046,0.045
20:00:10,0.282,0.127,0.149,0.154,0.049,0.145,0.141,0.134,0.046,0.046,0.049,0.046,0.152,0.142,0.154,0.135,0.126,0.181,0.14,0.149,0.048,0.049,0.047,0.048,0.148,0.129,0.147,0.143,0.145,0.15,0.155,0.126,0.052,0.05,0.046,0.047,0.144,0.147,0.161,0.157,0.148,0.158,0.153,0.172,0.047,0.049,0.046,0.047,0.144,0.146,0.142,0.142,0.164,0.155,0.148,0.164,0.045,0.045,0.045,0.045,0.142,0.137,0.16,0.154,0.15,0.165,0.138,0.142,0.046,0.045,0.045,0.046,0.147,0.149,0.153,0.158,0.179,0.16,0.154,0.143,0.048,0.047,0.049,0.046,0.156,0.153,0.159,0.147,0.158,0.156,0.162,0.161,0.049,0.05,0.046,0.046
24:00:11,0.318,0.197,0.241,0.215,0.049,0.222,0.22,0.248,0.046,0.046,0.049,0.046,0.247,0.179,0.233,0.192,0.215,0.238,0.225,0.226,0.048,0.049,0.046,0.048,0.22,0.188,0.231,0.22,0.231,0.231,0.235,0.216,0.052,0.05,0.046,0.047,0.238,0.217,0.256,0.238,0.247,0.227,0.242,0.252,0.047,0.049,0.046,0.047,0.24,0.212,0.24,0.196,0.255,0.226,0.242,0.262,0.045,0.045,0.045,0.045,0.248,0.222,0.265,0.252,0.236,0.266,0.221,0.239,0.046,0.045,0.045,0.046,0.254,0.247,0.255,0.265,0.279,0.276,0.238,0.233,0.049,0.047,0.049,0.046,0.229,0.259,0.242,0.289,0.247,0.224,0.236,0.228,0.05,0.05,0.046,0.046
28:00:11,0.314,0.286,0.377,0.275,0.049,0.298,0.301,0.229,0.046,0.046,0.049,0.046,0.336,0.244,0.262,0.235,0.239,0.289,0.255,0.297,0.048,0.049,0.046,0.048,0.282,0.241,0.286,0.285,0.3,0.277,0.309,0.294,0.052,0.05,0.046,0.047,0.332,0.302,0.337,0.299,0.324,0.273,0.332,0.324,0.047,0.049,0.046,0.047,0.334,0.292,0.33,0.279,0.344,0.335,0.341,0.363,0.045,0.045,0.045,0.045,0.392,0.341,0.377,0.342,0.377,0.375,0.322,0.323,0.046,0.045,0.045,0.046,0.385,0.356,0.361,0.41,0.427,0.425,0.358,0.293,0.049,0.047,0.049,0.046,0.283,0.328,0.321,0.429,0.31,0.277,0.299,0.241,0.049,0.05,0.046,0.046
32:00:12,0.357,0.399,0.407,0.372,0.049,0.263,0.259,0.201,0.046,0.046,0.049,0.046,0.318,0.275,0.286,0.268,0.243,0.298,0.252,0.303,0.048,0.049,0.046,0.048,0.379,0.275,0.343,0.334,0.317,0.307,0.356,0.331,0.052,0.05,0.046,0.047,0.382,0.349,0.359,0.298,0.345,0.264,0.385,0.358,0.047,0.049,0.046,0.047,0.395,0.333,0.362,0.318,0.358,0.343,0.381,0.407,0.045,0.045,0.046,0.045,0.409,0.41,0.433,0.382,0.423,0.427,0.385,0.366,0.046,0.045,0.045,0.046,0.428,0.406,0.433,0.461,0.482,0.473,0.418,0.341,0.049,0.047,0.049,0.046,0.283,0.36,0.341,0.446,0.277,0.281,0.276,0.217,0.05,0.05,0.046,0.046
36:00:14,0.398,0.44,0.442,0.421,0.049,0.256,0.228,0.196,0.046,0.046,0.049,0.046,0.253,0.287,0.253,0.281,0.237,0.278,0.297,0.257,0.048,0.049,0.046,0.048,0.351,0.283,0.333,0.327,0.282,0.31,0.329,0.301,0.051,0.05,0.046,0.047,0.333,0.359,0.332,0.274,0.285,0.243,0.325,0.321,0.047,0.049,0.046,0.047,0.367,0.345,0.36,0.292,0.297,0.261,0.35,0.339,0.045,0.045,0.045,0.045,0.352,0.431,0.436,0.332,0.328,0.354,0.348,0.323,0.045,0.045,0.045,0.046,0.382,0.397,0.445,0.402,0.356,0.356,0.382,0.306,0.048,0.046,0.049,0.046,0.231,0.325,0.312,0.334,0.232,0.234,0.229,0.197,0.049,0.05,0.046,0.045
